method,family,backbone,architecture,target,channel,roi,dilation_mm,phase,n_subjects,ssim_mean,ssim_sd,ssim_ci95,ssim_median,ssim_min,ssim_max,ssim_n,psnr_mean,psnr_sd,psnr_ci95,psnr_median,psnr_min,psnr_max,psnr_n,mae_mean,mae_sd,mae_ci95,mae_median,mae_min,mae_max,mae_n,lpips_mean,lpips_sd,lpips_ci95,lpips_median,lpips_min,lpips_max,lpips_n
CycleGAN-2D-T2+FLAIR,CycleGAN,GAN,2D,t2_flair,t2,cavity,0.0,all,20,0.6734034573207757,0.06851085467502527,0.04246346766270345,0.6826948369072512,0.5483328914384936,0.755959166361976,10,9.233601251745148,2.633602443724965,1.6323237060170364,8.200659495375556,6.38227533238978,13.739941902961517,10,0.32502063661813735,0.10071589167506284,0.06242435639652597,0.3542048931121826,0.14288455247879028,0.4560811519622803,10,0.14363414208415418,0.04073031285277505,0.02524490945149591,0.13301337117307066,0.08853096557924381,0.20760125453983033,10
pix2pix-2.5D-T2,pix2pix,GAN,2.5D,t2,t2,cavity,0.0,all,30,0.6731232967012244,0.08080818163061677,0.03841377116606907,0.6741900639860653,0.5492755453559136,0.8699723177079943,17,9.041468976891258,2.199873522013761,1.0457534913384738,8.52821662289439,6.482141612475752,14.659893442058973,17,0.3283657229998532,0.08546236180413208,0.04062622798100295,0.34705814719200134,0.12695401906967163,0.45159435272216797,17,0.15377168145045927,0.050378166785801926,0.023948260332375033,0.1450878668576479,0.07114472596681323,0.23992022375265756,17
SynDiff-2D-T2,SynDiff,SynDiff,2D,t2,t2,cavity,0.0,all,30,0.672811533969124,0.08545178623931814,0.040621200676607315,0.6601537768182856,0.5274353285470917,0.835997318332586,17,9.671586997906962,1.677827829804773,0.7975887219539072,9.605308682333263,7.058349572902566,13.183086841574166,17,0.28121843408135805,0.06456212509589555,0.030690886113061616,0.25604528188705444,0.1711740642786026,0.3961033821105957,17,0.1574765472885018,0.05079176358773964,0.02414487177176218,0.15985804280409446,0.09049129581197779,0.26342877745628357,17
pix2pix-2D-T2,pix2pix,GAN,2D,t2,t2,cavity,0.0,all,30,0.6721568232094212,0.08220917508799008,0.03907976118082653,0.6710542690200951,0.5410811526071463,0.8738125405587003,17,9.001836518064238,2.138695161864855,1.0166711449763448,8.608778573151193,6.272627049764779,14.204857489846368,17,0.3292536323561388,0.08611830073870831,0.04093804155758985,0.3388027548789978,0.13224780559539795,0.45669564604759216,17,0.15517981569357694,0.050215078079990094,0.023870732882822175,0.13959806313117346,0.06953079017393034,0.2513258134325345,17
CUT-3D-T2+FLAIR,CUT,GAN,3D,t2_flair,t2,cavity,0.0,all,20,0.6710019287953907,0.06308979290210533,0.03910345876507954,0.6767030583806969,0.5708114436617601,0.7971640220545327,10,10.048146980811305,1.8673454534171632,1.157392702986985,10.599249118384217,7.179734304493255,12.17034728258347,10,0.2773937851190567,0.07476892351017865,0.046342258912250946,0.25489863753318787,0.18899232149124146,0.40672722458839417,10,0.1371550062937706,0.037106297057640875,0.022998721190442082,0.13957675724911192,0.09190342697099997,0.1863176537389379,10
ResViT-3D-T2,ResViT,ResViT,3D,t2,t2,cavity,0.0,all,30,0.6706805249590095,0.10576475144739292,0.050277371394247455,0.6771197200243061,0.4784202674809797,0.900610561018482,17,9.785336689209826,2.1959274164447287,1.0438776318244105,9.860819992686848,4.450862531674579,14.782216785303433,17,0.27676308155059814,0.07974827502362687,0.03790992354771246,0.26105257868766785,0.1351771205663681,0.5064858198165894,17,0.15082212766040198,0.06287646876359068,0.029889575957243668,0.1435534002689215,0.05767208449542523,0.347243311504523,17
SwinPix2Pix-2D-T2,SwinPix2Pix,GAN,2D,t2,t2,cavity,0.0,all,30,0.6699297021895398,0.09190559891538877,0.04368914847947339,0.6799437069008493,0.48267147910683966,0.8760074343794079,17,9.149719569167951,2.3176899228260814,1.1017598531831465,8.98850691274079,5.58254895050993,14.343093712212852,17,0.32353510313174305,0.09281274776509488,0.044120379669471736,0.3275821805000305,0.12869292497634888,0.49062058329582214,17,0.15320189187259853,0.05440640708687954,0.02586316421964311,0.14216373643527427,0.06825929371126253,0.2845442295074463,17
SwinPix2Pix-3D-T2,SwinPix2Pix,GAN,3D,t2,t2,cavity,0.0,all,30,0.6685354217680134,0.09787804483756005,0.046528269052743224,0.670909871588134,0.43781178946998905,0.8686234661180713,17,9.559856576323975,2.055286201519737,0.9770210420877145,9.631448637785475,4.394440307071183,12.327151429407696,17,0.29835330125163584,0.09177345681855106,0.04362633211401511,0.27768903970718384,0.17499101161956787,0.5490517616271973,17,0.14511001853517946,0.061809486041493514,0.02938236456728633,0.12463234066963196,0.06862935565957992,0.33041104674339294,17
CUT-2.5D-T2,CUT,GAN,2.5D,t2,t2,cavity,0.0,all,30,0.668483207657609,0.08311665746958982,0.039511150921822814,0.677665593361111,0.5232439404350325,0.8714084808474877,17,8.877993279990255,2.0813497171216224,0.9894108509401236,8.298352747661953,5.902620233513361,13.562106446559632,17,0.33365020506522236,0.08575980339001957,0.040767622735655186,0.34898772835731506,0.14840199053287506,0.47935807704925537,17,0.15508514487449335,0.051685733357017836,0.02456983802460291,0.14063825824608406,0.07112770273093262,0.25314705818891525,17
SynDiff-2D-T2+FLAIR,SynDiff,SynDiff,2D,t2_flair,t2,cavity,0.0,all,20,0.6680683166806686,0.06203754197833878,0.03845126688561232,0.667868988046084,0.575018799247258,0.7944153054538671,10,9.755225226612561,1.529233686169513,0.9478288584983554,9.723276597639636,6.773801949330274,11.918644124306649,10,0.2777777031064034,0.06421035222332949,0.03979798862792606,0.27071496844291687,0.1843632310628891,0.42133939266204834,10,0.15284955371135384,0.0402915491025814,0.02497296086165141,0.1459162192574392,0.10558812841773033,0.23486358164386315,10
SwinPix2Pix-2.5D-T2,SwinPix2Pix,GAN,2.5D,t2,t2,cavity,0.0,all,30,0.6675759850101107,0.09500376594518946,0.04516192359847114,0.6760067511826726,0.456398111848993,0.8752033618313019,17,9.212423161989799,2.3657058586566477,1.1245851801995534,8.97572846748713,5.734777030153284,14.683249127714594,17,0.3214618287542287,0.0937432706059013,0.04456272214953065,0.31095343828201294,0.12475544959306717,0.48322659730911255,17,0.1540798054709934,0.05574364254794536,0.026498845606848988,0.13951336406171322,0.06833000057216349,0.30175760636727017,17
SwinPix2Pix-2.5D-T2+FLAIR,SwinPix2Pix,GAN,2.5D,t2_flair,t2,cavity,0.0,all,20,0.6664363669562614,0.07491151234033454,0.04643063638480048,0.6803225343394194,0.5539308071934806,0.7534678878423573,10,9.252722302254522,2.6560047830300606,1.6462088197725595,8.61783975979422,6.02110782567741,13.907337438092593,10,0.324722646176815,0.10214822746465159,0.0633121273165041,0.336617112159729,0.14433211088180542,0.4518788754940033,10,0.14759932327166778,0.04007119068009865,0.02483638129638857,0.13958729438794154,0.09172052986776599,0.20455213902252062,10
CycleGAN-2.5D-T2,CycleGAN,GAN,2.5D,t2,t2,cavity,0.0,all,30,0.6664136188682537,0.09262783756697016,0.0440324789409353,0.681587287770674,0.48370589383098417,0.875543828705033,17,8.916419745008728,2.17063384468893,1.0318538310434302,8.480635231685614,5.149418447927316,13.640715920055086,17,0.33172577268937053,0.09058886076998121,0.0430632108976264,0.3344387412071228,0.14495056867599487,0.5173224806785583,17,0.1544099004152769,0.05400904802901992,0.02567427171381792,0.1439057281240821,0.06904747683137398,0.29179049531618756,17
pix2pix-3D-T2,pix2pix,GAN,3D,t2,t2,cavity,0.0,all,30,0.666368105575651,0.092825646785229,0.04412651147441648,0.6645817445988684,0.46997243035971764,0.8683305413336943,17,9.397003420931421,2.0443141575176034,0.9718052634497465,9.158165022037771,4.8453170943273305,12.441977841584288,17,0.303664447630153,0.0857275955218164,0.04075231208698153,0.29455140233039856,0.18419884145259857,0.5059700012207031,17,0.14566724347961565,0.06219798632933713,0.029567045881158664,0.1276375058417519,0.0683718269674814,0.3337051570415497,17
SynDiff-2.5D-T2,SynDiff,SynDiff,2.5D,t2,t2,cavity,0.0,all,30,0.6663104072224392,0.08256481463478788,0.03924882148997621,0.6688385949280973,0.5502278426283217,0.8381294923424212,17,9.588467066072123,1.9891519832635216,0.9455828303240359,9.225254363958706,6.699746564425942,14.138224116594852,17,0.28879350686774535,0.07609363031053412,0.036172615729752125,0.2724654972553253,0.1509016752243042,0.41453424096107483,17,0.15624479074186018,0.03961480275628405,0.01883168185648534,0.1567817438732494,0.09239177163690329,0.22291856134931246,17
CycleGAN-2.5D-T2+FLAIR,CycleGAN,GAN,2.5D,t2_flair,t2,cavity,0.0,all,20,0.6662227315453528,0.07398149476507282,0.04585420551964492,0.6872951946865482,0.5232932510610834,0.7484078908385104,10,8.983028582793654,2.5613723241428286,1.5875550140820436,7.9696745261039865,6.537507511166364,13.672188791982204,10,0.3344660148024559,0.09950371076542892,0.06167303888484486,0.3634633868932724,0.1409093290567398,0.4474104940891266,10,0.14513814813578513,0.03814101761524959,0.02364004763639531,0.13461754920440616,0.0947126536988295,0.20180841428892954,10
CUT-2D-T2,CUT,GAN,2D,t2,t2,cavity,0.0,all,30,0.6657107506100007,0.08658616024242403,0.0411604478480291,0.6750295017313065,0.5119149473266452,0.8747266507851619,17,8.884232685892323,2.13772667587593,1.0162107559612057,8.133852682292982,5.858954630623576,13.656158765205163,17,0.3336261703687556,0.08719395763402184,0.04144937638775168,0.34406694769859314,0.14870719611644745,0.47668397426605225,17,0.1560829419435434,0.05287416550788458,0.02513478280826944,0.1392111430565516,0.0694985222392555,0.2684424966573715,17
ResViT-2.5D-T2+FLAIR,ResViT,ResViT,2.5D,t2_flair,t2,cavity,0.0,all,20,0.66455367879345,0.0795980510111175,0.04933538314705838,0.6535223014726481,0.5642477752587584,0.8468421309018334,10,9.519094262525075,1.9388676001707674,1.2017225888166818,9.817796150777667,6.874723684680944,12.34913133476594,10,0.30071969479322436,0.08275432684415479,0.05129166317606245,0.28227637708187103,0.1790425181388855,0.41299548745155334,10,0.1375930213022957,0.03490724692868042,0.02163573579954728,0.13776675544001837,0.08186879307031632,0.18455356963582942,10
CycleGAN-3D-T2+FLAIR,CycleGAN,GAN,3D,t2_flair,t2,cavity,0.0,all,20,0.6620233979000478,0.06621962938565158,0.0410433515154916,0.6763307065698443,0.5238538594630483,0.7609742726694947,10,9.361918193465355,1.8015626293030176,1.1166200861836713,9.228337386752797,7.285623943924918,12.239555050064457,10,0.3044318452477455,0.07087613997345271,0.04392948667909525,0.29569125175476074,0.19673629105091095,0.4021047353744507,10,0.14381782300924958,0.042194837804883825,0.02615263142110321,0.14146090411425877,0.08735622358150207,0.20698326464099365,10
ResViT-2D-T2+FLAIR,ResViT,ResViT,2D,t2_flair,t2,cavity,0.0,all,20,0.6620029083209845,0.07452968239720381,0.04619397573416793,0.6585337469930055,0.5816026402730142,0.8016820752728757,10,9.36672208688299,1.8905652767074013,1.1717844985658856,9.585098028159825,6.736156107203934,12.493779428282757,10,0.30515356957912443,0.08367930864984169,0.05186497283889888,0.27959291636943817,0.15830287337303162,0.4227164685726166,10,0.1449470661173393,0.03315231508171063,0.020548017771688326,0.1483919539234855,0.10059479624032974,0.2030820826237852,10
SynDiff-3D+3D-refine-T2+FLAIR,SynDiff,SynDiff,3D+3D-refine,t2_flair,t2,cavity,0.0,all,20,0.6607308494670141,0.06808747357793739,0.04220105334003197,0.6671833329352339,0.5688577055374927,0.7952495727249642,10,9.685448269277243,1.5352598398838357,0.9515639072667939,9.788243041859225,6.5588702567407156,11.82442792752796,10,0.278154656291008,0.06718838119085845,0.04164379010509488,0.26359881460666656,0.18611863255500793,0.43265390396118164,10,0.1583553410032351,0.03915455714418517,0.02426824594476522,0.1545920663047582,0.10069810412824154,0.21500526944344694,10
CUT-3D-T2,CUT,GAN,3D,t2,t2,cavity,0.0,all,30,0.6602375540944336,0.0923281972233185,0.04389003896318933,0.6585330199695304,0.46361549390417006,0.8783012397730569,17,9.688254114432377,1.8838260570060326,0.8955140631835499,9.819448922029455,5.534396040943537,12.423770215255361,17,0.28916629535310406,0.0763253171242082,0.036282752649839684,0.2711166441440582,0.1902797371149063,0.4658096730709076,17,0.14660037747573867,0.06215875165555279,0.029548394901145077,0.1555136121236361,0.06803458338956637,0.3432244857152303,17
CycleGAN-3D-T2,CycleGAN,GAN,3D,t2,t2,cavity,0.0,all,30,0.6558926581925147,0.09167735056546214,0.04358064610129597,0.6512341753906873,0.4422144081678228,0.8757415534250519,17,9.05762468346152,2.045569549569878,0.9724020389500322,8.893416399201906,4.418023479098555,12.323465615341691,17,0.3195241637089673,0.0899355777015295,0.04275265983965453,0.30708086490631104,0.17918401956558228,0.5550251603126526,17,0.14925394169951312,0.06259881370018106,0.029757587118320498,0.14562394438932338,0.06875343232993679,0.3459534967939059,17
CUT-2D-T2+FLAIR,CUT,GAN,2D,t2_flair,t2,cavity,0.0,all,20,0.6551426232269486,0.06854608297407913,0.04248530238867179,0.6654213078053974,0.5106865147005452,0.7325701334692464,10,9.042198043429497,2.8645029287735486,1.7754373093529072,7.999346971055484,6.305634261115428,15.292473038251398,10,0.3351335942745209,0.10372069323252114,0.06428675169685033,0.358693391084671,0.1245073527097702,0.4584245979785919,10,0.14125174538313914,0.041528107161115574,0.02573938748675616,0.13092783512547612,0.09198182871421942,0.2049322628549167,10
SynDiff-2.5D-T2+FLAIR,SynDiff,SynDiff,2.5D,t2_flair,t2,cavity,0.0,all,20,0.6441897933187146,0.07365424469781696,0.04565137382655845,0.6466953637268351,0.543305129750901,0.7860433911765914,10,9.069867381951532,1.8811589055483464,1.1659543693194974,9.45552971721618,6.481507448783345,11.99084184340418,10,0.31413053870201113,0.08497773393557749,0.05266974516869698,0.28146177530288696,0.2156108170747757,0.44369781017303467,10,0.15361626497372458,0.03908368054319597,0.024224316172345606,0.15566282219194866,0.09971867520362139,0.19569498198953542,10
CycleGAN-2D-T2,CycleGAN,GAN,2D,t2,t2,cavity,0.0,all,30,0.6010554339527561,0.11849081732963006,0.05632695910653125,0.6026741206549394,0.3751494623630644,0.8453129889097402,17,8.197854289220677,2.7200476511616443,1.2930285761180735,7.93067221002887,3.324455436686076,13.578531456269376,17,0.3538985436453539,0.11797035027315171,0.056079544772937806,0.34480640292167664,0.14672613143920898,0.6383543610572815,17,0.18331151675039978,0.07623231061588638,0.036238540162248256,0.1631689021984736,0.08070907140439697,0.3940185606479645,17
pix2pix-2D-T2+FLAIR,pix2pix,GAN,2D,t2_flair,flair,cavity,0.0,all,20,0.6826207031383331,0.08221494918602766,0.05095735343999933,0.6996148023992443,0.4596784544186552,0.75762657162214,10,12.528952950701013,2.8086982501041997,1.740849211169872,13.046732192257391,7.998800580780516,16.53034460480234,10,0.20851507261395455,0.0937815288469839,0.05812639378741371,0.17418663948774338,0.11981808394193649,0.3719853460788727,10,0.16722648576779292,0.06082581340638011,0.03770022973572696,0.15975241802100623,0.10808265690381329,0.30649198762451607,10
CUT-2.5D-T2+FLAIR,CUT,GAN,2.5D,t2_flair,flair,cavity,0.0,all,20,0.6824917458473647,0.08946333278570975,0.055449948139802016,0.6976130146078057,0.4457609917957431,0.7528713746438981,10,12.547148756915881,2.996121358178272,1.8570152570716163,12.981767719264498,7.521766980754575,16.600158547648583,10,0.21180237010121344,0.10130517868690968,0.06278960027051213,0.17214272171258926,0.11061178892850876,0.394914448261261,10,0.16668213331262077,0.0656214353401239,0.04067258700483448,0.16344435662696405,0.08655709815571927,0.313711052450041,10
CUT-2D+3D-post-T2+FLAIR,CUT,GAN,2D+3D-post,t2_flair,flair,cavity,0.0,all,20,0.6824429899640335,0.08585488428277073,0.05321340858641444,0.6937692838247402,0.45866027187013275,0.7587754234414718,10,12.373854794198762,2.7988724057864194,1.7347590897661036,12.233701962287157,8.027321828883471,16.677589507040363,10,0.21148115694522857,0.0910858379326245,0.05645558724860297,0.19237636774778366,0.11243530362844467,0.3671131730079651,10,0.1636491505141404,0.06676584614634673,0.04138190017124294,0.1556170887114214,0.09534212844820493,0.31486693567906815,10
CycleGAN-2.5D-T2+FLAIR,CycleGAN,GAN,2.5D,t2_flair,flair,cavity,0.0,all,20,0.6809733233318205,0.09062381405876974,0.056169221884750924,0.7013107537397391,0.45189713068033166,0.7629550942473025,10,12.570146995633669,2.9542820120512947,1.8310829616752313,13.229606181399673,7.236343644911826,16.687138872567804,10,0.21089792475104333,0.10152295804107493,0.06292458131267058,0.17127767950296402,0.12217777222394943,0.40482625365257263,10,0.16339933633291195,0.0636065110975151,0.03942372402064512,0.14180116406974516,0.11125555141881618,0.31787907890975475,10
pix2pix-2.5D-T2+FLAIR,pix2pix,GAN,2.5D,t2_flair,flair,cavity,0.0,all,20,0.6786426367108314,0.08320323607128602,0.051569899997660956,0.6939889411462514,0.45663613404582365,0.7482707982628467,10,12.401691923642998,2.981844759600473,1.8481665295974463,12.97647388485172,7.718169338757895,16.553033710704657,10,0.21518066450953482,0.10011461989633504,0.06205168428706808,0.1758628860116005,0.1217084527015686,0.38419225811958313,10,0.16451147036438024,0.06066486186424479,0.03760047093637838,0.15431333027247873,0.10573045257478952,0.30744428653270006,10
CycleGAN-2D-T2+FLAIR,CycleGAN,GAN,2D,t2_flair,flair,cavity,0.0,all,20,0.6778580481110671,0.08715384267413459,0.05401851133850409,0.7033043611349865,0.4463620684428509,0.7517416186710083,10,12.393108237461972,3.1056782019896403,1.9249192923734528,13.300361199269386,7.301403675903933,16.61832663169219,10,0.2170240633189678,0.10720304810938507,0.06644513761109981,0.17191927134990692,0.12022936344146729,0.4052654802799225,10,0.16742934848857974,0.06102362553905768,0.03782283496578996,0.1547934980397778,0.11050179262279666,0.31286717144151527,10
CycleGAN-2D+3D-post-T2+FLAIR,CycleGAN,GAN,2D+3D-post,t2_flair,flair,cavity,0.0,all,20,0.6776299063119275,0.0889764578860681,0.05514817995058905,0.6954282235608427,0.43549348818034966,0.7554066103214303,10,11.784189462140592,2.745766394881565,1.701843643192708,12.236782720176574,7.239631011414898,15.379303437534517,10,0.22690404802560807,0.10075873223499002,0.062450909250664904,0.1993490532040596,0.12309832870960236,0.4089306890964508,10,0.16878999901583328,0.06300874661505891,0.039053225755938115,0.15513049804472498,0.09820614894852042,0.3163316627033055,10
pix2pix-2D+3D-post-T2+FLAIR,pix2pix,GAN,2D+3D-post,t2_flair,flair,cavity,0.0,all,20,0.6736568282224359,0.08091657024450549,0.050152609834642446,0.6938648135135945,0.45172063800481027,0.7477540492321857,10,11.993707186683071,2.521662376221375,1.562942533367145,12.189921776696307,7.6595604426112915,15.601481052654737,10,0.2180521160364151,0.08800087652629662,0.05454350835921137,0.1879774108529091,0.12730097770690918,0.3882753551006317,10,0.17012601548956816,0.05823518218916304,0.036094539871834655,0.1592176041033651,0.10043718960757057,0.30669805966317654,10
SwinPix2Pix-2D-T2+FLAIR,SwinPix2Pix,GAN,2D,t2_flair,flair,cavity,0.0,all,20,0.6704547157590397,0.08640029026482238,0.053551454716356216,0.6922140170879663,0.44643312829435505,0.7500341933340322,10,12.315000485358691,3.165792981693001,1.9621788188542215,12.805450713870508,7.112515165966087,16.37003951147349,10,0.21839082688093187,0.10742933630072722,0.0665853924851791,0.17972148954868317,0.11751061677932739,0.40395188331604004,10,0.1629467787020849,0.06013880804984756,0.03727441940421669,0.15601535108206527,0.09450280436431058,0.3077321667224169,10
CUT-2D-T2+FLAIR,CUT,GAN,2D,t2_flair,flair,cavity,0.0,all,20,0.669882603157929,0.08604209095331393,0.05332944048294473,0.6887871143694135,0.4699551254303145,0.7503172642699668,10,12.788223846179353,3.032753567838512,1.8797201358488478,14.160468902352019,6.6363954147760476,15.786860105183722,10,0.20676968917250632,0.10534450001139949,0.0652931975655006,0.16078485548496246,0.11993924528360367,0.4390821158885956,10,0.16146103167245957,0.06208806071462086,0.03848257872276061,0.15112226330009954,0.08761316199282494,0.3055082069089015,10
SwinPix2Pix-2D+3D-post-T2+FLAIR,SwinPix2Pix,GAN,2D+3D-post,t2_flair,flair,cavity,0.0,all,20,0.6641665235014351,0.08557054737411819,0.05303717474459257,0.6787485233381281,0.43687122815218954,0.7529662092256538,10,11.35317985371113,2.6297298954510406,1.6299234757297034,11.455639437516052,7.0818422457787715,14.572386628973371,10,0.2359076052904129,0.09700443560214522,0.06012397208981358,0.22042959183454514,0.12992246448993683,0.4169422388076782,10,0.16914655329995143,0.05996326177483777,0.037165614695714,0.15342852576369687,0.10815047814200322,0.31210308025280636,10
SwinPix2Pix-2.5D-T2+FLAIR,SwinPix2Pix,GAN,2.5D,t2_flair,flair,cavity,0.0,all,20,0.6577200550194158,0.08653082782573215,0.05363236273484107,0.6788975126153693,0.44884455820782865,0.7499606090249037,10,12.190617902412061,3.270981758962169,2.02737549846413,13.159782272441111,6.329091941972612,16.178377752146197,10,0.2238918736577034,0.11373256225257708,0.07049217240562666,0.17930543422698975,0.12167538702487946,0.4420490562915802,10,0.16530640201003347,0.05577362170620496,0.03456884887784997,0.15542203009439012,0.09649311679892153,0.30309869535267353,10
SwinPix2Pix-3D-T2+FLAIR,SwinPix2Pix,GAN,3D,t2_flair,flair,cavity,0.0,all,20,0.6540595095695659,0.07977358978414215,0.04944418320578251,0.6693356466496831,0.4576356887297033,0.7328580864548832,10,11.699378340399488,2.456549927520151,1.522585419549504,12.013066480036233,7.570585610962262,14.92904826815341,10,0.22755914628505708,0.08955590687228684,0.055507326153117084,0.1980220079421997,0.1365872472524643,0.39119595289230347,10,0.16444665161283048,0.06025790078685385,0.037348233847354466,0.14539545336516485,0.10787676243732373,0.3061567371090253,10
CycleGAN-3D-T2+FLAIR,CycleGAN,GAN,3D,t2_flair,flair,cavity,0.0,all,20,0.6471501673062593,0.07829248033591621,0.048526182058986234,0.6573209912253024,0.4567991448769611,0.7319399690204915,10,11.715218235791916,2.3928538591047452,1.4831061873281475,12.06410619301333,7.336449310903102,15.014904094184157,10,0.22936058938503265,0.08699065752389748,0.053917368134511146,0.1933874487876892,0.14168681204319,0.3933415412902832,10,0.15399724434704137,0.05764488122017784,0.03572866754070311,0.1317355139181018,0.10284217194254909,0.2916786416123311,10
pix2pix-3D-T2+FLAIR,pix2pix,GAN,3D,t2_flair,flair,cavity,0.0,all,20,0.645794355655855,0.08374226045897724,0.051903990774439406,0.6592474222063258,0.45577704174401407,0.7368733186718525,10,11.426119353229472,2.083077803235742,1.291104998706742,12.0352935455515,7.631028697479831,13.483843656480035,10,0.2339429423213005,0.08112629166343874,0.05028259651680092,0.19752804189920425,0.16173155605793,0.38804250955581665,10,0.16398044122691713,0.06024147090460737,0.037338050500835364,0.1348597408893208,0.1114532317345341,0.30558406965186197,10
ResViT-2D+3D-refine-T2+FLAIR,ResViT,ResViT,2D+3D-refine,t2_flair,flair,cavity,0.0,all,20,0.6373359408321079,0.12586940374118344,0.07801466469569389,0.6570782622508986,0.2966670083600158,0.7256323369504191,10,11.609199992083983,2.201782727949124,1.3646790732950689,12.496440550490753,7.2091342063888275,13.837190698533984,10,0.22901840806007384,0.08162243636492077,0.050590110188719596,0.1980554535984993,0.15480834245681763,0.4084269106388092,10,0.16157346674045914,0.06638031056106056,0.04114294273980706,0.15227094574859648,0.09249579567800868,0.329231396317482,10
CUT-3D-T2+FLAIR,CUT,GAN,3D,t2_flair,flair,cavity,0.0,all,20,0.6307557512876188,0.07073521284710449,0.04384213914123615,0.6437119814748599,0.451195487723097,0.6921943136878685,10,11.10552529073849,2.1786240840652336,1.3503251971050798,11.039077207532571,7.597870400433137,14.715971304808857,10,0.2439391165971756,0.0793612744734118,0.04918862752855319,0.22822671383619308,0.14362986385822296,0.37546348571777344,10,0.15093516905462853,0.05738059433323567,0.035564860831086384,0.13439770180377222,0.08063248584845237,0.28446736947322887,10
ResViT-3D-T2+FLAIR,ResViT,ResViT,3D,t2_flair,flair,cavity,0.0,all,20,0.6279657825059799,0.13550387790221596,0.0839861736474468,0.6555031203537259,0.26452839781366116,0.741063979931291,10,10.872421009790262,3.017834491995257,1.8704731968399493,10.180097696487495,6.298754117162203,15.034286637259942,10,0.25595958828926085,0.10431428300771584,0.06465466245118923,0.25357116758823395,0.14603079855442047,0.45508795976638794,10,0.16625911532290422,0.07025770389821427,0.04354617602844137,0.14105375924544944,0.10096496849187783,0.3402430161833763,10
ResViT-2D-T2+FLAIR,ResViT,ResViT,2D,t2_flair,flair,cavity,0.0,all,20,0.6237053818210041,0.12693098801455482,0.0786726414451793,0.6307670315819487,0.29340017066818275,0.7393479327349759,10,10.780514786101163,2.007017521209244,1.2439623474937558,11.303073708479417,7.140111848846047,13.384004900110414,10,0.25105296075344086,0.07928800998978898,0.049143217731143725,0.22936605662107468,0.15985824167728424,0.4117087423801422,10,0.16066805808890644,0.06558369632625513,0.040649196121701585,0.14753591624850576,0.08899546634744514,0.3229792818427086,10
ResViT-2.5D-T2+FLAIR,ResViT,ResViT,2.5D,t2_flair,flair,cavity,0.0,all,20,0.623208926121207,0.1286873397949317,0.0797612395568819,0.6470779283594713,0.28462807685947966,0.7319439535952444,10,11.556162173464354,2.7316321582687104,1.6930831525785728,12.061886784144107,7.262261498780925,15.712411869531199,10,0.23392623364925386,0.09031574130096333,0.05597827641120626,0.19955173134803772,0.13358773291110992,0.40293121337890625,10,0.16533680004477358,0.06094163547230983,0.037772016995929206,0.1488962740613482,0.1086774617433548,0.30572735965251924,10
SynDiff-3D-T2+FLAIR,SynDiff,SynDiff,3D,t2_flair,flair,cavity,0.0,all,20,0.5948177347869871,0.13098784122210266,0.08118710511386625,0.6250222205464764,0.25787666874495235,0.725346172788454,10,10.27589156544272,2.2909437587609776,1.419941652730275,10.007055922013581,6.615301881501639,13.781898069165859,10,0.26900562942028045,0.08589344081549144,0.053237306172981384,0.2600788101553917,0.15699438750743866,0.4257720112800598,10,0.17032050266788878,0.06683399150629772,0.0414241371029287,0.1552827376590082,0.0968242906300085,0.3215519182384014,10
SynDiff-3D+3D-refine-T2+FLAIR,SynDiff,SynDiff,3D+3D-refine,t2_flair,flair,cavity,0.0,all,20,0.5911564307728943,0.11344149234947401,0.07031176541060914,0.6096874036742741,0.2816524221320428,0.6947685370344774,10,9.94925283533058,1.7487135651523027,1.0838638968584475,10.299542746342933,7.305599776664307,11.831363112225112,10,0.27021666020154955,0.0656234784695036,0.040673853349543765,0.25221486389636993,0.18392151594161987,0.39007076621055603,10,0.17192501765512655,0.051812622255149994,0.03211379598295195,0.16118181364215683,0.10677040774713863,0.2976877838373184,10
SynDiff-2.5D-T2+FLAIR,SynDiff,SynDiff,2.5D,t2_flair,flair,cavity,0.0,all,20,0.5789523252139248,0.10710730144607639,0.06638579321435414,0.6058351327500004,0.2959736239930676,0.6604841701263416,10,10.577259026516685,1.6648212528233766,1.0318669029714718,10.74452070393097,7.870960340275604,12.653406549234623,10,0.25064968317747116,0.0633611438008735,0.039271643794586815,0.22979287803173065,0.17866730690002441,0.3602414131164551,10,0.17102214340541638,0.05731559082344089,0.0355245712383025,0.15416950369818191,0.10739641805941408,0.30481827408075335,10
SynDiff-2D-T2+FLAIR,SynDiff,SynDiff,2D,t2_flair,flair,cavity,0.0,all,20,0.5774687816865792,0.10361845563140476,0.06422338417517058,0.5947022165766311,0.29810157186989683,0.6595206424299422,10,10.00383638264356,1.8958499672267515,1.1750599836848536,10.66944993348337,7.4834550954658265,12.336800140543984,10,0.2702332571148872,0.06958190009260812,0.043127308490124854,0.24113903939723969,0.18253391981124878,0.379658967256546,10,0.1778047624551474,0.051861854719383677,0.03214431058042498,0.17429034049054243,0.11532993987202644,0.30015342980623244,10
